,주소,이름,위도,경도
281,서울특별시 서대문구 응암로 54 (북가좌동),(주)GS리테일 북가좌점,37.5776948,126.9102269
282,서울특별시 서대문구 응암로 112 (북가좌동),홈플러스(주) 익스프레스 북가좌점,37.5824057,126.9135819
283,서울특별시 서대문구 통일로 484 유진상가 (홍제동),롯데슈퍼 유진점,37.5915033,126.9429722
284,서울특별시 서대문구 통일로 397 지4층 (홍제동 인왕산 한신휴플러스),롯데슈퍼 홍제2점,37.5850354,126.9474505
285,서울특별시 마포구 광성로 17 상가동 127호 (신수동 신촌숲아이파크),GS THE FRESH 신촌숲아이파크점,37.5507963,126.9345284
286,서울특별시 마포구 토정로 193 (구수동),롯데슈퍼 마포점,37.5458057,126.9325397
287,서울특별시 마포구 마포대로 109 (공덕동 롯데캐슬프레지던트),롯데프리미엄 푸드마켓,37.5448703,126.9507228
288,서울특별시 마포구 양화로 176 (동교동),스타피카소 아울렛,37.5573915,126.92721
289,서울특별시 마포구 연남로 30 (연남동 코오롱하늘채아파트),홈플러스익스프레스 연남점,37.5645062,126.9203641
290,서울특별시 마포구 숭문길 96 (염리동),염리시장,37.5506035,126.9468688
291,서울특별시 마포구 큰우물로 3 (대흥동),롯데슈퍼 대흥점,37.5453493,126.9401915
292,서울특별시 마포구  백범로  212 (신공덕동),(주)이마트 마포점,37.54884,126.9520077
293,서울특별시 광진구 광나루로56길 34 (구의동),구의현대종합상가,37.5381006,127.0966199
294,서울특별시 마포구 성미산로 198 (연남동),동진시장,37.5622222,126.9266667
295,서울특별시 마포구 만리재로 19 (공덕동),공덕시장,37.5446023,126.9531195
296,서울특별시 마포구 양화진길 5 (합정동),합정시장,37.5482465,126.9131681
297,서울특별시 구로구 경인로 319 (개봉동외 1필지 대림프라자 101호),홈플러스 익스프레스 개봉점,37.4975133,126.8556501
298,서울특별시 마포구 신촌로 88 (노고산동),롯데슈퍼 신촌점,37.55531320000001,126.9353351
299,서울특별시 마포구 망원2동 480번지 1호,성산시장,37.5577266,126.9067681
300,서울특별시 마포구 동교로12길 21 (서교동),영진시장,37.553439,126.9126648
301,서울특별시 마포구 토정로17길 17 (신수동),신수시장,37.5453998,126.9355907
302,서울특별시 마포구 월드컵로25길 26 (망원동),성산프라자(마포영화블렌하임),37.5585367,126.9062899
303,서울특별시 마포구 양화로 176 (동교동),YZ Park 홍대점,37.5573915,126.92721
304,서울특별시 중구 을지로36길 35 (오장동),중부시장,37.5650076,127.0018499
305,서울특별시 마포구 홍익로3길 20 (서교동),서교시장,37.5534532,126.9216835
306,서울특별시 마포구 월드컵로 235 (성산동),마포농수산물시장,37.5651127,126.8984913
307,서울특별시 마포구 창전로 45 (창전동),마포종합시장(서강한화오벨리스크),37.5465423,126.9317948
308,서울특별시 서초구 잠원로 51 (잠원동),뉴코아아울렛,37.509517,127.0073082
309,서울특별시 마포구 와우산로35길 50-4 (동교동),홍대복합역사 상업시설,37.5562364,126.9292978
310,서울특별시 양천구 월정로46길 11 (신월동외 1필지),롯데쇼핑(주)롯데슈퍼 신월점,37.5408931,126.8331008
311,서울특별시 양천구 화곡로 59 (신월동),(주)이마트 메트로 신월점,37.5397142,126.8285127
312,서울특별시 양천구 신정로13길 3 대우미래사랑5차아파트 103~105호 (신정동),롯데프레시 신정점,37.509706,126.8432621
313,서울특별시 양천구 목동로 223 (신정동),롯데쇼핑(주)롯데슈퍼목동점,37.528288,126.8637127
314,서울특별시 양천구 목동중앙본로7길 45 (목동),목동시장아울렛,37.5390936,126.8663422
315,서울특별시 양천구 지양로 78 (신월동),우성상가시장,37.52262290000001,126.8335585
316,서울특별시 양천구 목동동로 257 (목동),현대백화점목동점,37.5268253,126.8749782
317,서울특별시 양천구 목동동로 309 (목동),행복한백화점,37.5291722,126.8759793
318,서울특별시 양천구 목동남로4길 2 (신정동),신정동세양청마루2차상가,37.50824230000001,126.8645166
319,서울특별시 양천구 목동남로4길 2 (신정동 세양청마루2차주상복합),(주)지에스리테일 신정2점,37.5082247,126.8645332
320,서울특별시 양천구 신정4동 988번지 5호,(주)지에스리테일 GS수퍼 목동오거리점,37.5253056,126.8615655
321,서울특별시 양천구 목동서로 100 105호 (목동목동3단지아파트 관리동상가),롯데슈퍼 목동2점,37.5344813,126.871953
322,서울특별시 양천구 목동중앙북로 7 (목동),신한이모르젠상가,37.5492477,126.8656851
323,서울특별시 양천구 공항대로 610 (목동514514526527528530번지일대),목2동시장상인회,37.5490801,126.8657646
324,서울특별시 양천구 신월2동 446번지 447484463 신월4동427428번지일대,경창시장상인회,37.523752,126.8422677
325,서울특별시 양천구 목3동 602번지 610~618번지일대,목3동시장상인회,37.5483312,126.8673433
326,서울특별시 양천구 신월1동 105번지 106113114115118119일대,신영시장상인회,37.5336959,126.8354951
327,서울특별시 양천구 오목로 299 (목동),(주)이마트 목동점,37.5257763,126.8703272
328,서울특별시 노원구 동일로 1101 (공릉동),홈플러스(주)익스프레스 공릉점,37.6302524,127.0694461
329,서울특별시 양천구 목동중앙북로 68 (목동 목동에버하임),목동에버하임,37.53020830000001,126.8732314
330,서울특별시 강서구 양천로 410 (가양동),노브랜드 강서가양점,37.5613821,126.8314288
331,서울특별시 강서구 마곡서로 158 마곡센트럴타워Ⅱ 103~110 118 119호 (마곡동),이마트에브리데이 마곡점,37.5619185,126.826919
332,서울특별시 강서구 양천로 344 마곡센트럴대방디엠시티오피스텔 121-12호 (마곡동),롯데쇼핑㈜ 마켓999 양천향교역가맹점,37.5686067,126.8395831
333,서울특별시 강서구 허준로 16-12 동남빌딩 (가양동),㈜이마트에브리데이 양천향교역점,37.5698653,126.8432048
334,서울특별시 강서구 마곡서로 101 동익드미라벨복합빌딩 (마곡동),노브랜드 강서마곡점,37.5619185,126.826919
335,서울특별시 강서구 까치산로 106 (화곡동),홈플러스익스프레스 화곡2점,37.54751479999999,126.8492651
336,서울특별시 강서구 강서로 43 (화곡동),롯데쇼핑(주)롯데슈퍼화곡점,37.5315795,126.8465242
337,서울특별시 강서구 공항대로59다길 101 (염창동),롯데쇼핑(주)롯데슈퍼 염창2점,37.5516161,126.8685374
338,서울특별시 강서구 강서로 179 (화곡동),롯데쇼핑(주)롯데슈퍼화곡3동점,37.5423366,126.8393178
339,서울특별시 양천구 목동로 183(신정동),(주)이마트에브리데이 목동역점,37.5248201,126.8642982
340,서울특별시 강서구 화곡로 274 (화곡동 외4필지 크라운뷰 1층 104~109),(주)이마트에브리데이 화곡동점,37.5489235,126.8475383
341,서울특별시 양천로6길 15,롯데쇼핑(주)롯데슈퍼개화산점,37.57195160000001,126.8076882
342,서울특별시 강서구 방화동 620호,(주)공항시장,37.5627382,126.80853
343,서울특별시 강서구 강서로 267 (내발산동),롯데쇼핑(주)롯데슈퍼 우장산점,37.5495626,126.8359438
344,서울특별시 강서구 방화대로34길 83 (방화동),롯데쇼핑(주)롯데슈퍼 방화점,37.5709331,126.8207451
345,서울특별시 강서구 등촌로5길 80 (화곡동),씨에스유통 (롯데슈퍼화곡2점),37.5330576,126.8589924
346,서울특별시 강서구 방화동로 126 (방화동),삼정프라자,37.5719051,126.8119182
347,서울특별시 양천로 559 (가양이마트(E-MART)),(주)이마트 가양점,37.5581583,126.8617125
348,서울특별시 강서구 화곡로18길 24 (화곡동 강서 뉴타워),강서 뉴타워,37.5385461,126.8344743
349,서울특별시 강서구 양천로 687 1층 (염창동),(주)지에스리테일 염창점,37.5523121,126.8698974
350,서울특별시 강서구 월정로30길 69 (화곡동),화곡중앙시장,37.53544850000001,126.839437
351,서울특별시 강서구 강서로 267 (내발산동),송화시장,37.5495626,126.8359438
352,서울특별시 강서구 공항대로71길 49 (염창동),스페이스프라자,37.5494681,126.8727899
353,서울특별시 동작구 대방동 501번지,대림쇼핑타운,37.5071867,126.9246398
354,서울특별시 강서구 하늘길 38 (방화동 롯데몰 김포공항),롯데몰 김포공항,37.5632603,126.8031088
355,서울특별시 구로구 고척동 269번지 1   호   ,개봉프라자,37.5020755,126.8510848
356,서울특별시 구로구 구로동 614번지 33  호   ,라이프공구종합상가,37.5036592,126.8750239
357,서울특별시 구로구 고척동 50번지 48  호   ,고척시장,37.502779,126.8636448
358,서울특별시 구로구 구로동 169번지 2   호   ,배영설비(주),37.4898246,126.8922712
359,서울특별시 구로구 개봉동 324번지 1   호   ,개봉중앙시장,37.4916611,126.8539413
360,서울특별시 구로구 개봉동 361번지 1   호   ,개봉제일시장,37.4860121,126.852967
361,서울특별시 구로구 중앙로3길 50 (고척동 고척산업용품종합상가),고척산업용품상가,37.4992163,126.8607426
362,서울특별시 구로구 구일로10길 93 (구로동),사모아종합상가,37.4958312,126.8769349
363,서울특별시 구로구 구로동 604번지 1   호   ,서울구로기계공구상가,37.5043503,126.8795726
364,서울특별시 구로구 구로동 636번지 62  호   ,공구상가일번지,37.5006404,126.8778265
365,서울특별시 구로구 경인로 393-7 (고척동 123전자타운),일이삼전자타운,37.4974023,126.8630938
366,서울특별시 구로구 경인로 192 (오류동),삼익쇼핑센타,37.4903278,126.8378287
367,서울특별시 구로구 경인로53길 15 (구로동),중앙유통단지,37.5010068,126.8746679
368,서울특별시 구로구 구로중앙로 237 (구로동),라이프공구상가,37.5061995,126.8753364
369,서울특별시 구로구 중앙로 64 (고척동),고척스카이프라자,37.5036017,126.8627094
370,서울특별시 구로구 새말로 97 (구로동외 31필지),(주) 이마트 신도림점,37.5070431,126.8902185
371,서울특별시 구로구 구로중앙로 134 (구로동),나인스에비뉴,37.5000786,126.8840596
372,서울특별시 구로구 새말로 97 (구로동외 31필지),신도림 테크노마트,37.5070431,126.8902185
373,서울특별시 구로구 디지털로32길 43 (구로동),(주)이마트 구로점,37.4843537,126.89788
374,서울특별시 구로구 구로동 736번지 1   호   ,구로시장,37.488724,126.8850393
375,서울특별시 구로구 오류동 38번지 7   호   ,오류시장,37.4960618,126.8434033
376,서울특별시 구로구 경인로 662 (신도림동),주식회사 현대백화점 디큐브시티,37.5084321,126.8887332
377,서울특별시 은평구 갈현로 10 (신사동),홈플러스(주)익스프레스 신사점,37.6018735,126.9095051
378,서울특별시 구로구 중앙로3길 49 (고척동),동국종합상가,37.4985903,126.8618875
379,서울특별시 서초구 잠원로 37-6 (잠원동 뉴코아백화점빌딩),뉴코아백화점,37.5083248,127.0079914
380,서울특별시 구로구 구로동 188번지 26  호   ,이마트구로점,37.4846486,126.8958823
381,서울특별시 금천구 시흥대로 399 (독산동),시티렉스,37.4693273,126.8970414
382,서울특별시 금천구 남부순환로120길 23 (독산동),푸른터시장,37.4780127,126.9014192
383,서울특별시 금천구 시흥대로 97 (시흥동 시흥유통상가),시흥산업용재유통센터,37.4432532,126.9015412
384,서울특별시 금천구 벚꽃로 266 (가산동),마리오아울렛 3관,37.4785992,126.8851547
385,서울특별시 금천구 시흥대로47길 43 (시흥동),럭키남서울상가,37.4487403,126.8991848
386,서울특별시 금천구 시흥대로 46 (시흥동),시흥중앙철재상가,37.4364802,126.9039815
387,서울특별시 금천구 디지털로10길 9 (가산동),현대아울렛,37.4773564,126.8891438
388,서울특별시 금천구 시흥대로 109 (시흥동),시흥산업용재유통센타,37.443924,126.903422
389,서울특별시 금천구 범안로 1209 (독산동),유창상가,37.4667856,126.8962852
390,서울특별시 금천구 두산로 71 (독산동),롯데쇼핑(주) VIC 마켓 금천점,37.4704705,126.8956692
391,서울특별시 금천구 시흥대로52길 70 (시흥동),대명합동시장,37.4542843,126.9018783
392,서울특별시 영등포구 영등포동 618번지 496호,롯데백화점 영등포점,37.5135815,126.9045539
393,서울특별시 금천구 디지털로 185 (가산동),마리오아울렛 1관,37.4779193,126.8872055
394,서울특별시 금천구 벚꽃로 278 (가산동),롯데쇼핑(주) 아울렛 가산점,37.4793995,126.8846023
395,서울특별시 금천구 벚꽃로 30 (독산동 금천롯데캐슬골드파크2차),롯데캐슬 골드파크 2차 마르쉐도르,37.4579752,126.8943466
396,서울특별시 금천구 독산동 441번지 14호,롯데쇼핑(주) 금천 독산점,37.4600908,126.8957054
397,서울특별시 금천구 시흥대로 315 금천롯데캐슬골드파크4차 (독산동),롯데캐슬 골드파크 4차 마르쉐도르 960,37.459141,126.8974447
398,서울특별시 금천구 금하로 705 (시흥동),시흥중앙시장,37.4516133,126.9083675
399,서울특별시 은평구 불광로 121 (불광동),홈플러스(주)익스프레스 불광점,37.61759010000001,126.9328678
400,서울특별시 금천구 시흥대로 391 (독산동),삼성테스코(주)홈플러스 금천점,37.4686493,126.8968106
401,서울특별시 영등포구 당산로 34 (문래동3가),로데오 왁,37.5190963,126.8985932
402,서울특별시 영등포구 선유로 156 (양평동3가),코스트코 홀세일,37.5275272,126.892173
403,서울특별시 영등포구 영등포로 225 (영등포동5가),영신상가,37.5210958,126.9067076
404,서울특별시 영등포구 선유로 138 (양평동3가),롯데쇼핑(주) 롯데마트 양평점,37.5264464,126.8913573
405,서울특별시 영등포구 선유로 156 (양평동3가),코스트코홀세일,37.5275272,126.892173
406,서울특별시 영등포구 영등포동5가 20호   ,영등포지하상가,37.5200583,126.9057353
407,서울특별시 영등포구 여의도동 42번지 1   호   ,한화스토아여의점,37.5212881,126.9324988
408,서울특별시 영등포구 당산동3가 2번지 7 호   ,홍익상가,37.5262059,126.8994164
409,서울특별시 영등포구 도림동 176호   ,도림시장,37.5099291,126.8981024
410,서울특별시 영등포구 선유동1로 5 (양평동1가),양남시장,37.5228224,126.8911206
411,서울특별시 영등포구 신길동 259호   ,신동시장,37.50631320000001,126.9095553
412,서울특별시 영등포구 도신로60길 7 (신길동),대신시장,37.5112289,126.9175497
413,서울특별시 영등포구 대림로29길 13 (대림동),두암종합시장,37.4940422,126.8953963
414,서울특별시 영등포구 당산동1가 9번지 1   호   ,영등포농축수산물쎈타,37.521711,126.8982342
415,서울특별시 영등포구 영등포동5가 20호   ,영등포역앞지하상가,37.5200583,126.9057353
416,서울특별시 영등포구 영등포동5가 20호   ,영등포로타리지하상가,37.5200583,126.9057353
417,서울특별시 영등포구 영등포동5가 20호   ,삼구시장,37.5200583,126.9057353
418,서울특별시 영등포구 영등포로37길 4 (영등포동5가),동남시장,37.521777,126.9056132
419,서울특별시 영등포구 문래동3가 16호   ,영일시장,37.5179836,126.9009195
420,서울특별시 영등포구 여의대방로 65 (신길동),홈플러스(주) 익스프레스 신길점,37.5139543,126.9199876
421,서울특별시 영등포구 여의대로 108 (여의도동),THE HYUNDAI SEOUL,37.5237584,126.9225703
422,서울특별시 성북구 화랑로 76 (하월곡동 코업스타클래스),홈플러스 월곡점,37.6018094,127.0403791
423,서울특별시 영등포구 영중로 125 (영등포동8가),롯데쇼핑(주) VIC마켓 영등포점,37.5283387,126.905394
424,서울특별시 영등포구 여의동로3길 10 (여의도동여의도자이(아) 지하 1층),신세계 이마트 여의도점,37.5185234,126.9264625
425,서울특별시 영등포구 영중로 15 (영등포동4가),타임스퀘어,37.517007,126.9041419
426,서울특별시 영등포구 국제금융로 10 (여의도동),아이에프씨몰(IFC Mall),37.5249367,126.9252845
427,서울특별시 영등포구 신길로 41 (대림동),썬프라자,37.507708,126.90795
428,서울특별시 영등포구 여의동로3길 10 (여의도동),(주)이마트 여의도점,37.5181371,126.9261297
429,서울특별시 종로구 종로 1 (종로1가),종로1번지아케이트,37.5701623,126.9802978
430,서울특별시 영등포구 대림로29길 13 (대림동 대림동 쌍용 플래티넘-S),두암상가,37.4952615,126.8980579
431,서울특별시 노원구 중계로 225 (중계동),홈플러스(주)익스프레스 중계점,37.6496758,127.0745809
432,서울특별시 강서구 양천로 431 (가양동 홈플러스),홈플러스(주) 가양점,37.5642454,126.8499416
433,서울특별시 강서구  화곡로  398 (등촌동),홈플러스(주) 강서점,37.5584359,126.8547981
434,서울특별시 동작구 성대로 43 (상도동),홈플러스(주) 익스프레스 상도점,37.4989275,126.9336586
435,서울특별시 구로구 경인로 661 신도림1차푸르지오 (신도림동),홈플러스(주) 신도림점,37.5094291,126.8876466
436,서울특별시 동작구 상도로 102 (상도동 성대시장),성대종합시장,37.4997102,126.931528
437,서울특별시 동작구 서달로 150 (흑석동),해가든프라자,37.5065872,126.9621719
438,서울특별시 동작구 사당로 300 (사당동 이수자이),(주)이마트 이수점,37.4839828,126.9804085
439,서울특별시 동작구 동작대로29길 119 (사당동),(주)지에스리테일 GS수퍼 사당점,37.4897954,126.9760224
440,서울특별시 동작구 만양로 26 (상도동),홈플러스 익스프레스 상도2점,37.5077227,126.9492564
441,서울특별시 동작구  양녕로  170 (상도동),홈플러스 익스프레스 상도3점,37.4959904,126.9431195
442,서울특별시 동작구 상도로 346-1 (상도동 상도엠코타운 센트럴파크),(주)지에스리테일 상도 엠코타운점,37.4954415,126.9509774
443,서울특별시 동작구 여의대방로 30 에이동동 101호 (신대방동 현대상가),롯대슈펴 신대방점,37.4945424,126.9113669
444,서울특별시 동작구 사당로 215 (사당동),홈플러스(주) 익스프레스 남성점,37.4843751,126.9723299
445,서울특별시 송파구 백제고분로 207 (삼전동 제이 플레이스),홈플러스 익스프레스 삼전역점,37.5040847,127.0897711
446,서울특별시 동작구 동작대로 115 (사당동),(주) GS리테일 GS수퍼 사당태평점,37.4866967,126.9814391
447,서울특별시 관악구 조원로16길 27 (신림동),신림중앙시장,37.4830777,126.9114715
448,서울특별시 관악구 신림로23길 16 (신림동),일성트루엘상가,37.47044200000001,126.9344648
449,서울특별시 관악구 청림6길 3 110113호 (봉천동 관악푸르지오 상가),(주)지에스리테일 관악 봉천점,37.4872664,126.9607512
450,서울특별시 관악구 난곡로26길 4 (신림동),우림시장,37.4702368,126.920401
451,서울특별시 관악구 청림3길 10 (봉천동),관악쇼핑,37.4901886,126.9588927
452,서울특별시 관악구 남부순환로248길 35 (봉천동),원당종합시장,37.4743841,126.9659129
453,서울특별시 광진구 능동로 314 (중곡동),홈플러스(주)익스프레스 중곡점,37.5575655,127.0800154
454,서울특별시 관악구 난곡로 220 (신림동),(주)천성세이브마트,37.4742767,126.9179969
455,서울특별시  봉천로 209,롯데쇼핑(주) 관악점,37.4905756,126.9249911
456,서울특별시 관악구 쑥고개로 111 (봉천동),(주)지에스리테일 관악점,37.4793076,126.9489828
457,서울특별시 관악구 봉천로 576 (봉천동),(주)지에스리테일 낙성대점,37.4769022,126.9612462
458,서울특별시 관악구 봉천동 951번지 25호   ,봉일시장,37.4860303,126.9389947
459,서울특별시 관악구 양녕로 49 (봉천동),봉천현대시장,37.4863912,126.9465011
460,서울특별시 관악구 신림동 1426번지 7호,가야쇼핑,37.48747669999999,126.9298355
461,서울특별시 관악구 관악로 212 (봉천동),관악프라자,37.4835132,126.9551167
462,서울특별시 관악구 관악로40길 47 (봉천동),관악현대상가,37.4843348,126.953572
463,서울특별시 관악구 신림로29길 8 (신림동),신림현대종합상가,37.4751189,126.9325194
464,서울특별시 관악구 신림로 340 (신림동),르네상스쇼핑몰(주),37.4847217,126.9300784
465,서울특별시 관악구 남부순환로 1820 (봉천동),라붐아울렛,37.4809094,126.9520957
466,서울특별시 서초구 방배중앙로 198 (방배동),롯데쇼핑(주)롯데슈퍼 방배점,37.4967699,126.9856755
467,서울특별시 서초구 신반포로 23 (반포동),엘루체,37.5017064,126.9872169
468,서울특별시 서초구 사임당로 151 (서초동),무지개쇼핑,37.4921048,127.0257835
469,서울특별시 방배로33길 29,롯데슈퍼 방배2점,37.4912177,126.9892572
470,서울특별시 서초구 효령로 304 (서초동),국제전자도매센타,37.4847094,127.0177836
471,서울특별시 서초구 신반포로3길 8 (반포동),반포프라자,37.501937,126.9868892
472,서울특별시 송파구 가락로28길 7 (송파동),홈플러스(주) 익스프레스 송파점,37.50663830000001,127.1168368
473,서울특별시 서초구 사임당로 130 (서초동),신동아종합상가,37.4912532,127.0242419
474,서울특별시 서초구 방배천로16길 18 (방배동),방배종합시장,37.4819061,126.9838819
475,서울특별시 서초구 신반포로15길 29 (반포동),신반포종합시장,37.5054321,126.9946857
476,서울특별시 서초구 서초중앙로22길 25 (서초동),대림서초리시온,37.49343,127.0154303
477,서울특별시 서초구 서초중앙로 188 (서초동),아크로비스타 아케이드,37.4981551,127.0131528
478,서울특별시 서초구 매헌로 16 (양재동),하이브랜드,37.4665323,127.0355485
479,서울특별시 서초구 강남대로 465 (서초동),교보타워 지하아케이드,37.5037208,127.0240967
480,서울특별시 서초구 방배로33길 29 (방배동),이수시장,37.4912177,126.9892572
481,서울특별시 서초구 양재대로 159 (양재동),코스트코코리아,37.4619661,127.03607
482,서울특별시 서초구 서초동 1498번지 5호  (영업장 지하1층지하2층),롯데쇼핑(주) 롯데마트 서초점,37.5054942,127.006719
483,서울특별시 서초구 효령로 391 (서초동 무지개아파트),무지개종합상가,37.487784,127.026218
484,서울특별시 서초구 신반포로 194 (반포동),터미널상가,37.5054942,127.006719
485,서울특별시 서초구 신반포로 176 (반포동),신세계백화점 강남점,37.5041299,127.0030692
486,서울특별시 서초구 매헌로 16 (양재동하이브랜드 지하1층),(주)이마트 양재점,37.4631657,127.0365398
487,서울특별시 서초구 고무래로 90-7 (서초동),서초쇼핑,37.4998848,127.0174389
488,서울특별시 서초구 서초중앙로 220 (반포동),한양스토아,37.5017333,127.013169
489,서울특별시 서초구 방배로37길 11 1층 (방배동 삼호회관),(주)지에스리테일 서초방배점,37.4934746,126.9891307
490,서울특별시 강남구 압구정로29길 72-1 (압구정동),신사상가,37.5322509,127.0283956
491,서울특별시 강남구 학동로101길 26 (청담동),청담삼익시장,37.5224076,127.0576076
492,서울특별시 강남구 남부순환로 2912 (대치동 개포우성아파트),그랑프리,37.4909621,127.0573806
493,서울특별시 강남구 남부순환로 2917 (대치동),청실종합상가,37.49311,127.059064
494,서울특별시 강남구 삼성로64길 41 (대치동),대치종합상가,37.5004466,127.0627992
495,서울특별시 강남구 개포로109길 5 (개포동 대청아파트),대치1단지상가,37.4940505,127.0753177
496,서울특별시 강남구 개포로109길 21 (개포동 대청아파트),대치2단지상가,37.4940505,127.0753177
497,서울특별시 강남구 도곡로 401 (대치동),롯데백화점(강남점),37.4969255,127.0532731
498,서울특별시 강남구 테헤란로87길 22-0 (삼성동),도심공항몰(CALT MALL),37.5095948,127.0594292
499,서울특별시 강남구 강남대로 432 (역삼동 점프밀라노),점프밀라노,37.5012103,127.0266055
500,서울특별시 강남구 삼성로 633 1층 (삼성동 삼광빌딩),노브랜드 삼성점,37.5145427,127.0636849
501,서울특별시 강남구 테헤란로 521 (삼성동),파르나스몰(PARNAS MALL),37.5091322,127.0608511
502,서울특별시 강남구 봉은사로 524 (삼성동),코엑스 호텔아케이드,37.5101935,127.0585824
503,서울특별시 압구정로 201 (구현대아파트),금강상가,37.5328218,127.0280273
504,서울특별시 강남구 압구정로 407 (압구정동 갤러리아백화점),갤러리아백화점(동관),37.5278751,127.0418071
505,서울특별시 강남구 남부순환로 2921 (대치동),남서울종합시장,37.4934956,127.059787
506,서울특별시 강남구 역삼로 310 (역삼동),(주)이마트 역삼점,37.4992239,127.048424
507,서울특별시 강남구 학동로43길 38 (논현동),논현웰스톤상가,37.5184174,127.0380027
508,서울특별시 강남구 남부순환로 2804 (도곡동 아카데미스위트),아카데미프라자,37.4889623,127.0519645
509,서울특별시 강남구 삼성로103길 12 (삼성동),삼성동 신도브래뉴 주상복합 상가,37.5103079,127.0533914
510,서울특별시 강남구 도산대로 442 (청담동),SSG Food Market 백화점,37.5232858,127.0441159
511,서울특별시 강남구 강남대로124길 22 3층 301호 (논현동),영동전통시장,37.5091184,127.0245829
512,서울특별시 강남구 학동로4길 15 (논현동),동화상가(주),37.5092726,127.0239086
513,서울특별시 강남구 영동대로 513 (삼성동),코엑스 몰,37.5101935,127.0585824
514,서울특별시 강남구 논현로63길 16 (역삼동),역삼서해더블루,37.4921786,127.0379488
515,서울특별시 강남구 도산대로85길 30 (청담동),신원아침도시마인상가,37.5263893,127.0496177
516,서울특별시 강남구 역삼로 230 (역삼동),롯데슈퍼 역삼2동점,37.4968924,127.0419057
517,서울특별시 강남구 역삼로8길 15 (역삼동),롯데슈퍼 역삼1동점,37.4930487,127.0341813
518,서울특별시 강남구 언주로122길 25 (논현동 두산위브아파트),롯데슈퍼 논현점,37.5125147,127.0383818
519,서울특별시 강남구 도산대로35길 39 (신사동),롯데슈퍼 압구정점,37.5234509,127.0303255
520,서울특별시 강남구 봉은사로103길 5 (삼성동),롯데슈퍼 코엑스점,37.5149789,127.0613943
521,서울특별시 강남구 언주로 123 (도곡동 개포한신아파트),롯데슈퍼 도곡점,37.4868514,127.0487982
522,서울특별시 강남구 강남대로128길 128-20 1층 101104106호 (논현동 영동프라자),(주)지에스리테일 GS슈퍼 강남 논현점,37.4998216,127.0233281
523,서울특별시 강남구 삼성로 150 (대치동 한보미도맨션),한보종합상가,37.4925906,127.066184
524,서울특별시 강남구 역삼로 310 (역삼동),한솔필리아,37.4992239,127.048424
525,서울특별시 강남구 봉은사로33길 33 (논현동),논현종합시장,37.5094463,127.0352553
526,서울특별시 강남구 언주로 726 (논현동 두산빌딩),두산아케이드,37.5193749,127.0351875
527,서울특별시 강남구 양재대로55길 6 (일원동 도시개발아파트),수서1-2단지상가,37.4925325,127.0893074
528,서울특별시 강남구 역삼동 826번지 14호   ,진솔물산,37.4961931,127.0288777
529,서울특별시 강남구 압구정로 165 (압구정동 현대백화점본점),(주)현대백화점 본점,37.5273312,127.0273463
530,서울특별시 강남구 테헤란로 517 (삼성동 무역센터현대백화점),현대백화점 무역센터점,37.5086154,127.0597808
531,서울특별시 용산구 서빙고로 17 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가),GS THE FRESH 용산해링턴점,37.5261308,126.9675217
532,서울특별시 강남구 압구정로18길 25 (신사동 한국산업양행빌딩),(주)지에스리테일 신사점,37.5233758,127.0253507
533,서울특별시 강남구 논현동 164번지 5호 외 3필지,삐에로쇼핑 강남논현점,37.5085698,127.0230676
534,서울특별시 노원구 노원로1길 67 (공릉동),(주)이마트에브리데이 공릉동점,37.62078169999999,127.0836072
535,서울특별시 송파구 백제고분로34길 3 (석촌동),롯데쇼핑(주)롯데슈퍼석촌점,37.5079559,127.0981246
536,서울특별시 송파구 양재대로72길 5 (오금동),농협하나로마트방이역점,37.5101137,127.1276353
537,서울특별시 송파구 올림픽로32길 20 (방이동),롯데쇼핑(주)롯데슈퍼방이점,37.5141841,127.1092098
538,서울특별시 송파구 강동대로9길 20 (풍납동),롯데쇼핑(주)롯데슈퍼풍납점,37.5278384,127.1169784
539,서울특별시 송파구 마천로45길 23 (마천동),마천시장,37.4979111,127.1508183
540,서울특별시 송파구 올림픽로4길 40 (잠실동),프리마 쇼핑센타,37.50685550000001,127.0729819
541,서울특별시 송파구 가락로 103 (석촌동),엄마손상가,37.5013239,127.1076028
542,서울특별시 송파구 충민로 66 (문정동),가든파이브 라이프,37.4775778,127.1249983
543,서울특별시 송파구 마천로 315 (마천동),송파쇼핑센타,37.4932585,127.1551484
544,서울특별시 송파구 올림픽로 203 (잠실동),잠실중앙상가,37.5095819,127.0824201
545,서울특별시 송파구  올림픽로51길  52 (풍납동),홈플러스(주)익스프레스 풍납점,37.5338878,127.1162191
546,서울특별시 송파구 양재대로72길 5 (오금동),올림픽파크동부센트레빌 상가,37.5101137,127.1276353
547,서울특별시 송파구 가락로 183 (송파동),한화건설 송파지점,37.5004635,127.1164979
548,서울특별시 송파구 동남로 189 (가락동),쌍용프라자 상가,37.495533,127.1281419
549,서울특별시 송파구 올림픽로 269 (신천동),롯데캐슬플라자,37.5142656,127.1004868
550,서울특별시 송파구 올림픽로 240 (잠실동),롯데하이마트잠실점,37.5078953,127.0861619
551,서울특별시 송파구 동남로 189 (가락동 쌍용아파트),(주)지에스리테일 송파점,37.49563,127.128207
552,서울특별시 송파구 오금로31가길 20 (방이동 대림아파트),(주)지에스리테일 방이점,37.5076633,127.124291
